frame.time,dns.qry.name,dns.qry.type,ip.src,ip.dst
"Mar 19, 2024 04:05:50.604189031 CET","detectportal.firefox.com","1","172.20.10.12","172.20.10.1"
"Mar 19, 2024 04:05:50.604271348 CET","detectportal.firefox.com","28","172.20.10.12","172.20.10.1"
"Mar 19, 2024 04:05:50.678404434 CET","detectportal.firefox.com","1","172.20.10.1","172.20.10.12"
"Mar 19, 2024 04:05:50.679968691 CET","detectportal.firefox.com","28","172.20.10.1","172.20.10.12"
"Mar 19, 2024 04:05:50.682161606 CET","ipv4only.arpa","28","172.20.10.12","172.20.10.1"
"Mar 19, 2024 04:05:50.685370884 CET","ipv4only.arpa","28","172.20.10.1","172.20.10.12"
"Mar 19, 2024 04:05:50.685952989 CET","ipv4only.arpa","28","172.20.10.12","172.20.10.1"
"Mar 19, 2024 04:05:50.689142394 CET","ipv4only.arpa","28","172.20.10.1","172.20.10.12"
